baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
C3H17orf49	642.621735379175	0.46465016136347	0.14938970601486	3.11032248311173	0.00186883189177292	0.00772119081960063
C3H17orf58	50.5684563345753	2.95766082738711	0.459828418022022	6.43209665054991	1.25855666654014e-10	2.45447284145797e-09
C4H16orf54	1635.07515517914	0.729412177729768	0.255210961923186	2.8580754221259	0.00426219070925331	0.0155821241337221
C4H16orf90	346.408859968913	0.76974417635623	0.174672417312644	4.40678722032269	1.04915159469575e-05	8.15826392525361e-05
C4H3orf18	54.3091583490877	1.303947406291	0.496404938695673	2.62678169503548	0.00861966139176476	0.0279799154886774
C4H6orf132	7.66758139712502	2.34291202076929	0.978729360182824	2.39383032336093	0.0166734601025577	0.0480056441670722
C5H1orf122	164.083196923003	0.892880167380362	0.220464475129677	4.04999565964164	5.12185829223633e-05	0.000335256042392971
C5H1orf174	294.275085016212	1.48000619007343	0.331637804490499	4.46271857440134	8.09263099905962e-06	6.43044223199696e-05
C5H1orf43	804.478890267271	0.582709915108367	0.166795189690087	3.4935654690706	0.000476616103009316	0.00238294103125875
C5H1orf50	178.23402040362	1.00490807512337	0.254395234011278	3.95018436186121	7.80910185982809e-05	0.000488504929232161
C5H4orf48	11.8133316457876	2.95402192161723	0.72310147906635	4.08521073063132	4.40368316878538e-05	0.000292733553523461
C6H11orf24	251.125804237379	0.739731811269308	0.233379318928043	3.16965451209233	0.00152620288563561	0.00650608126564931
C6H12orf57	748.1112143287	0.598258608796348	0.194190853657683	3.08077645021815	0.00206461594854411	0.0084040740683649
C6H22orf23	298.623424012116	0.499027018115605	0.206721155367287	2.41401039593152	0.0157780121717517	0.0458967410083782
C8H16orf95	42.333341735574	1.50376321166128	0.377052895761818	3.9882022617092	6.65758912591466e-05	0.000424872068087882
C8H19orf12	326.220463948875	0.826855806650369	0.19799424367099	4.17616083841491	2.96470233751017e-05	0.000205305937308568
CABCOCO1	61.2357099324493	1.05486432462744	0.341680158884349	3.08728586427661	0.00201993244839092	0.00823985815384682
