baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
AKR1D1	27.476227035899	-5.21567159198553	0.728095023623942	-7.16344903172887	7.86721210297589e-13	2.07733309995734e-11
AKT3	263.094592265525	-1.16900451673531	0.328526250431397	-3.55832909912149	0.000373221506854103	0.00192631910063308
ALAD	2477.967588414	-4.47742074008688	0.30139835039588	-14.8554918572245	6.40957782145463e-50	1.7381147222497e-47
ALAS1	873.687537827845	-0.709245857707175	0.165333936971978	-4.28977783204536	1.78851943537921e-05	0.000130277199415984
ALAS2	6462.69362691434	-8.22534599634652	0.305797285209479	-26.8980347249059	2.31560677433105e-159	3.95598261326717e-155
ALB	2282.72772913105	-8.73581162002526	1.24676285523748	-7.00679490355947	2.43839296048244e-12	6.07252264386035e-11
ALDH16A1	794.805909505142	-1.03523833953928	0.174174606509113	-5.94368123050771	2.78691312956922e-09	4.45801721962177e-08
ALDH1L1	37.1164374221942	-3.40391051931962	0.618049895630435	-5.50750116355493	3.63963006160969e-08	4.70343721426173e-07
ALDH2	7095.39526977005	-1.22863750504526	0.280752085823113	-4.37623642739153	1.20746041424095e-05	9.23377516423117e-05
ALDH3B1	39.8502156692664	-1.49128984829444	0.334612774832239	-4.45676304212269	8.32064879185327e-06	6.58406502825481e-05
ALDH7A1	477.909058699228	-0.633290497706781	0.252961162736353	-2.5035088029178	0.0122968621322516	0.037460697693899
ALDH9A1	844.618109788896	-0.820437872785999	0.327806652293942	-2.50281032140347	0.0123211557475551	0.0375213234921982
ALDOA	3334.88855390115	-0.522514347714235	0.161873011435188	-3.22792751602972	0.00124690565035007	0.00547331349706591
ALDOB	83.8212181606662	-6.35902633137567	0.669587362941255	-9.49693301176229	2.1616301192022e-21	1.27783006769724e-19
ALDOC	145.212454465073	-0.78401966463189	0.278336390666513	-2.816806177426	0.00485037869657508	0.0173718804302492
ALOX5AP	170.040032349445	-1.51586616999967	0.287449978929015	-5.27349549875601	1.33849538376309e-07	1.5694478473719e-06
ALPK1	79.3936454823269	-0.956887323953965	0.336755415831426	-2.8414905268605	0.00449031859989126	0.016249227485817
ALPL	528.053370601307	-2.67937064912158	0.369290257821378	-7.2554598784395	4.00299423734931e-13	1.10480054201738e-11
ALS2CL	90.921079869897	-2.35113418789199	0.333262219182763	-7.05490767497595	1.72715360147892e-12	4.38435247067842e-11
AMBP	108.551399424837	-10.2577104176936	1.06305452429703	-9.64927967780083	4.95022136547936e-22	3.06411528289309e-20
AMDHD1	46.2121925549346	-3.38968319179035	0.526008842268566	-6.44415629435307	1.16245245912081e-10	2.28547776160176e-09
AMDHD2	506.925471050794	-0.55505148890979	0.191005876364777	-2.90593933272383	0.00366152432962831	0.0136818638773775
AMIGO2	14.3465912473812	-2.08079206385225	0.62614715613919	-3.32316779442451	0.00089001361280601	0.00410834708488999
AMMECR1	96.8268062621198	-1.48797438898875	0.375765566750707	-3.9598476301473	7.49975992837286e-05	0.000472614897146153
AMPD3	867.56823878422	-2.10232652618329	0.219063288685232	-9.59689110302766	8.2392094468001e-22	5.06326094205514e-20
AMPH	21.0431027194974	-3.68586538091629	0.702186129565519	-5.24912872203406	1.52820267275191e-07	1.7664285833081e-06
ANAPC13	384.031757886037	-0.516220234398951	0.176401196721341	-2.92639870926963	0.0034291115048964	0.0129493680260058
ANAPC5	713.74489257239	-0.38630767594711	0.158440856970913	-2.43818219197104	0.0147613321124657	0.0435322972224002
ANG	44.7747237466422	-1.19849848844001	0.40557030458133	-2.95509428304229	0.00312573512518766	0.0120189193965127
ANGEL1	204.36332597863	-2.84792078402609	0.372553159862593	-7.64433399270182	2.10029585890675e-14	6.63243150712809e-13
ANGPT1	113.50869361464	-4.11992087385728	0.359415878509881	-11.4628237654337	2.0279330955571e-30	2.1653255627811e-28
ANGPTL2	290.092125614863	-1.21651996166807	0.212862346180854	-5.71505474544793	1.09668712009784e-08	1.56916271019694e-07
ANGPTL3	12.5469964092808	-6.42416644187491	1.2156724208747	-5.28445519661667	1.26079399633472e-07	1.48752794429436e-06
ANK1	4411.00625143282	-9.74208547151592	0.395889603346644	-24.6080861663489	1.0349508403897e-133	8.84055007860884e-130
ANK2	59.3512662191738	-3.71095467623747	0.419643981776842	-8.84310233766412	9.30968880736463e-19	4.45814711833871e-17
ANK3	41.2119968543243	-2.71053747588203	0.475306578534672	-5.70271399196363	1.17914738641237e-08	1.67313571008879e-07
ANKDD1A	42.1511604518589	-1.13175023284972	0.440828904892445	-2.56732310492628	0.0102487066050329	0.0323161505427061
ANKH	815.540482011883	-1.22860635224254	0.229672389601028	-5.34938637759984	8.82529471326585e-08	1.06854241588543e-06
ANKLE1	661.263108549179	-2.55719516933258	0.370983629202297	-6.89301351337566	5.46226835032266e-12	1.29248466062205e-10
ANKRD1	60.3291625449608	-4.04031165551351	0.64059683008969	-6.30710528952793	2.84302436221472e-10	5.23950681813121e-09
ANKRD2	3.88884397477633	-4.54705835626143	1.4083121712672	-3.22872900556557	0.0012434166015949	0.00545940098217611
ANKRD22	3.92640496066049	-5.48057573257826	1.77248977273898	-3.09202107502673	0.00198798734649313	0.00813090156272171
ANKRD23	153.491426241323	-0.841124059142487	0.233784492777199	-3.59786078687475	0.000320845262255452	0.00168448692697361
ANKRD27	426.817656877282	-0.786434239935013	0.183110956646884	-4.29485080705243	1.74810855282408e-05	0.000127736041558796
ANKRD34A	30.3463868790159	-1.52541499561732	0.400391073975289	-3.80981269255633	0.00013907211373749	0.000810250606203431
ANKRD34B	19.1042830585119	-1.37421785095054	0.547810459554508	-2.50856446236547	0.0121222847584721	0.0370345337649744
ANKRD50	943.895090595446	-0.893928652071824	0.148558093403006	-6.01736756035763	1.77276246525699e-09	2.91210326504332e-08
ANKRD61	44.603057327819	-1.79871896590058	0.484257962326806	-3.71438180852604	0.000203701046488696	0.00113503870783199
ANKRD9	98.8587192208397	-0.97505767460349	0.350341576089429	-2.783162893446	0.00538317715040481	0.0189542865699744
ANKS1B	13.8564604065145	-6.43192882176044	1.15567332570129	-5.56552503092289	2.61364260466063e-08	3.47482258817293e-07
ANLN	719.583381511344	-2.3248428866588	0.258000997614795	-9.01098409754942	2.04215637614106e-19	1.03219525236668e-17
ANO2	2.60696807203922	-4.02148612463051	1.54346515417576	-2.60549200851772	0.00917424137029398	0.0295397906781281
ANO3	22.3750268424607	-1.36425948739517	0.552477470118807	-2.46934863624718	0.0135359269929978	0.0405484441080789
ANO8	170.006248919973	-0.676292652709362	0.25152876539017	-2.68872886828789	0.00717246493097517	0.024048478410538
ANP32A	1694.70053067986	-0.683127363681449	0.188443346235323	-3.62510737220925	0.000288841419782399	0.00153820661332996
ANP32E	2935.38041593855	-0.577421801044891	0.197110749362971	-2.92942826766689	0.00339586182999122	0.0128465242479119
ANPEP	364.727640855398	-2.57833175375113	0.217156424237083	-11.8731543992279	1.63196041199716e-32	1.9096172382575e-30
ANTXR1	767.812907613656	-1.52663026399992	0.2869582508444	-5.32004310560046	1.037426689796e-07	1.2368037382048e-06
ANXA1	502.269417899067	-1.79905270202541	0.206489626245466	-8.71255730729429	2.9709503016448e-18	1.35710467789572e-16
ANXA2	904.464764428139	-0.474284700115802	0.178534458353966	-2.65654431356594	0.00789460745926943	0.0260068403073966
AOAH	154.588274831668	-1.10999845660499	0.266356924503737	-4.1673347095184	3.08181824714153e-05	0.00021298455879517
AOC1	2.48359452239355	-4.0095760800934	1.67044537328317	-2.40030362214885	0.0163814778521076	0.047329810185254
AOX1	163.922197964698	-0.851884795353813	0.332214070437532	-2.56426464487752	0.0103394675013438	0.0325482702769406
AP2A1	2473.31439848544	-0.787897612258121	0.21628880384009	-3.64280350286019	0.000269684708254004	0.00144837898642295
AP2M1	5299.5565818692	-0.883637133967752	0.175676770069861	-5.02990312046583	4.90727725153357e-07	5.0871313449757e-06
AP3B2	19.7509624543955	-3.62275727894231	0.604050029329474	-5.9974457462799	2.0044530104555e-09	3.26756443040284e-08
AP4M1	399.617130074818	-0.545328219029324	0.215605779713591	-2.52928386128486	0.0114295546497002	0.0352905316528968
APBA1	146.383560662578	-1.1611639038191	0.267702669689229	-4.3375133507898	1.44103783676226e-05	0.000107740439401516
APBA2	35.5900152261522	-3.23997271351317	0.479891123955735	-6.75147455699143	1.46350053737206e-11	3.25129300136076e-10
APBB2	270.985675518871	-1.41604213731923	0.270088228819054	-5.24288727246945	1.58083128067076e-07	1.81742406453427e-06
APC2	21.9936018061101	-3.14905209789268	0.543785584346059	-5.7909812038869	6.99764087183986e-09	1.03325580513839e-07
APCDD1	25.4893770223438	-1.28256462158473	0.449542551606362	-2.85304387093436	0.00433026430089979	0.0157724725884095
APEH	1226.96163091908	-1.06662013478617	0.191272949911165	-5.57642957502119	2.45505236976765e-08	3.27672770977426e-07
APEX1	1108.30017980463	-0.410170324150206	0.145469030592222	-2.81964018375838	0.00480775259931318	0.0172631205752393
APLNR	276.668388977605	-2.44335609189871	0.296633980269591	-8.23693930708176	1.76672050020263e-16	6.85779217854009e-15
APLP1	92.1147869037338	-3.39281648685942	0.314465776884061	-10.7891437996139	3.87381668120811e-27	3.52022788200848e-25
APLP2	1511.01779825675	-0.616664150847788	0.180873513601095	-3.40936679213188	0.000651138685362557	0.00314150050853825
APOA1	279.06227487003	-9.12372296555483	1.34099186111014	-6.80371240881491	1.01956978166285e-11	2.33177110440806e-10
APOA2	10.9716305571535	-3.17813838541163	0.728512338318792	-4.36250454281379	1.28581915325015e-05	9.75874474194829e-05
APOA5	15.1472267316078	-7.42472391711009	1.1507826922978	-6.45189049748823	1.10463387142225e-10	2.18420891890945e-09
APOB	6.59431275152116	-3.42308886554481	1.02902815160503	-3.32652596550021	0.000879358266504454	0.00406355332024942
APOBEC2	17.6097974726399	-5.16381958050759	0.94453609982119	-5.46704311405901	4.57604779755869e-08	5.81243126940466e-07
APOC3	9.4876605652687	-6.0120776298128	1.20765666174659	-4.97830038971322	6.41450500032913e-07	6.51906028706858e-06
APOH	97.8494506616714	-5.48884413488896	0.468236693291995	-11.7223707870884	9.78934681478122e-32	1.11494133989148e-29
APOLD1	40.9356301403673	-1.33829070142599	0.459873730621879	-2.91012643756852	0.00361282568152231	0.0135235569551111
APP	2491.7812867821	-0.842167036922762	0.219255300833869	-3.84103387110752	0.000122517205978264	0.000722999636246168
AQP1	4690.09606507995	-7.91651875810752	0.411153189583884	-19.2544262300861	1.2960240721844e-82	1.58151966065702e-79
AQP4	9.35276061893647	-4.68749429195217	1.16750164272195	-4.01497875499653	5.94511497164713e-05	0.000383269223304225
AQP7	283.781181286666	-5.54398947483333	0.389679686498132	-14.2270425349973	6.22596099755837e-46	1.47728219003177e-43
AQP8	6.63855945381925	-3.72047914583141	1.05531778418095	-3.52545858849422	0.000422750267143357	0.00214565227685
AQP9	29.2589336180242	-1.41685909234132	0.445180677218099	-3.18266080458649	0.00145928458214638	0.00626864918315028
